MARKET_NAME,DATE,FB_LOWER_IMPRESSIONS,FB_UPPER_IMPRESSIONS,FB_APP_IMPRESSIONS,FB_LOWER_CLICKS,FB_UPPER_CLICKS,FB_APP_CLICKS,FB_LOWER_COST,FB_UPPER_COST,FB_APP_COST,FB_VIDEO_IMPRESSIONS,FB_STATIC_IMPRESSIONS,FB_VIDEO_CLICKS,FB_STATIC_CLICKS,FB_VIDEO_COST,FB_STATIC_COST,FB_TOTAL_IMPRESSIONS,FB_TOTAL_CLICKS,FB_TOTAL_COST,PMAX_LOCAL,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS,GOOGLE_SEARCH_BRAND_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_YOUTUBE_IMPRESSIONS,GOOGLE_SEARCH_NONBRAND_CLICKS,GOOGLE_SEARCH_BRAND_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_YOUTUBE_CLICKS,GOOGLE_SEARCH_NONBRAND_COST,GOOGLE_SEARCH_BRAND_COST,GOOGLE_PMAX_COST,GOOGLE_DISPLAY_COST,GOOGLE_YOUTUBE_COST,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS_2,GOOGLE_PMAX_IMPRESSIONS_2,GOOGLE_OTHER_IMPRESSIONS_2,GOOGLE_SEARCH_NONBRAND_CLICKS_2,GOOGLE_PMAX_CLICKS_2,GOOGLE_OTHER_CLICKS_2,GOOGLE_SEARCH_NONBRAND_COST_2,GOOGLE_PMAX_COST_2,GOOGLE_OTHER_COST_2,GOOGLE_TOTAL_IMPRESSIONS,GOOGLE_TOTAL_CLICKS,GOOGLE_TOTAL_COST,BING_SEARCH_BRAND_IMPRESSIONS,BING_SEARCH_NONBRAND_IMPRESSIONS,BING_OTHER_IMPRESSIONS,BING_SEARCH_BRAND_CLICKS,BING_SEARCH_NONBRAND_CLICKS,BING_OTHER_CLICKS,BING_SEARCH_BRAND_COST,BING_SEARCH_NONBRAND_COST,BING_OTHER_COST,BING_TOTAL_IMPRESSIONS,BING_TOTAL_CLICKS,BING_TOTAL_COST,GMV_NET_EUR,GMV_GROSS_EUR,BOOKINGS,ACTIVE_INCL_HIDDEN_VEHICLES,ACTIVE_VEHICLE_LOCATIONS,ACTIVE_VEHICLES,ACTIVE_VEHICLES_CAR,ACTIVE_VEHICLES_VAN,ACTIVE_VEHICLES_MINIBUS,ACTIVE_VEHICLES_MOVINGTRUCK,ACTIVE_VEHICLES_OTHERS,OCCUPANCY_RATE,OCCUPANCY_RATE_CAR,OCCUPANCY_RATE_VAN,OCCUPANCY_RATE_MINIBUS,OCCUPANCY_RATE_MOVINGTRUCK,OCCUPANCY_RATE_7D,OCCUPANCY_RATE_CAR_7D,OCCUPANCY_RATE_VAN_7D,OCCUPANCY_RATE_MINIBUS_7D,OCCUPANCY_RATE_MOVINGTRUCK_7D,OCCUPANCY_RATE_30D,OCCUPANCY_RATE_CAR_30D,OCCUPANCY_RATE_VAN_30D,OCCUPANCY_RATE_MINIBUS_30D,OCCUPANCY_RATE_MOVINGTRUCK_30D,AVAILABILITY_RATE,AVAILABILITY_RATE_CAR,AVAILABILITY_RATE_VAN,AVAILABILITY_RATE_MINIBUS,AVAILABILITY_RATE_MOVINGTRUCK,CRM_EMAIL_NEWSLETTER_SENDS,CRM_EMAIL_NEWSLETTER_OPENS,CRM_EMAIL_NEWSLETTER_CLICKS,CRM_EMAIL_JOURNEY_SENDS,CRM_EMAIL_JOURNEY_OPENS,CRM_EMAIL_JOURNEY_CLICKS,CRM_EMAIL_TOTAL_SENDS,CRM_EMAIL_TOTAL_OPENS,CRM_EMAIL_TOTAL_CLICKS,CRM_EMAIL_UNSUBSCRIBES,CRM_REACHABLE_AUDIENCE,CRM_CUMULATIVE_USERS,CRM_CUMULATIVE_UNSUBSCRIBES,IS_HOLIDAY,IS_LONG_WEEKEND,IS_BRIDGE_DAY,IS_SCHOOL_HOLIDAY,HOLIDAY_NAMES,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,PRECIPITATION_MM,SNOWFALL_CM,SNOW_DEPTH_M,WINDSPEED_MAX_KMH,SUNSHINE_HOURS,WEATHER_CODE,WEATHER_CONDITION,WEATHER_BUCKET,IS_FREEZING,IS_HOT,IS_SNOWING,IS_RAINING,IS_DRY,SESSIONS,NEW_USERS,TOTAL_USERS,ACTIVE_1DAY_USERS,N_LOCATIONS_ON_MARKETING,N_LOCATIONS,N_PARTNERS,N_PARTNERS_ON_MARKETING,AVG_BASE_PRICE,AVG_BASE_CAR_PRICE,AVG_PRICE,AVG_CAR_PRICE,SEO_BRAND_CLICKS_MONTH,SEO_BRAND_IMPRESSIONS_MONTH
Netherlands,2026-03-23,33465,66353,0,571,25,0,296.62,79.09,0,46396,53422,422,174,193.7,182.01,99818,596,375.71,1,19009,400,8915,0,0,2569,300,679,0,0,4408.00000000,35.99000000,571.44000000,0.00000000,0.00000000,19009,8915,400,2569,679,300,4408.00000000,571.44000000,35.99000000,28324,3548,5015.43000000,0,701,40,0,39,0,0,34.31,0,741,39,34.31,81537.820000000000,91982.030000000000,311,1826,2298,1774,1079,355,195,134,11,0.474761,0.563559,0.398249,0.188285,0.379310,0.500746,0.581492,0.405439,0.300419,0.403451,0.474385,0.537780,0.384740,0.360979,0.382022,0.525239,0.436441,0.601751,0.811715,0.620690,0,0,0,554,441,49,554,441,49,7,92774,114469,21695,0,0,0,0,,14.4,3.0,8.4,0.0,0.00,0.00,9.9,11.82,3,overcast,cloudy,0,0,0,0,1,9212,5309,7598,7139,144,144,119,119,58.528887000850,47.475500345066,56.618521665251,44.300897170462,19176,47945
Norway,2026-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,9.3,1.5,5.3,0.0,0.00,0.00,17.6,10.98,3,overcast,cloudy,0,0,0,0,1,,,,,,,,,,,,,,
Spain,2026-03-23,35501,86197,0,415,70,0,196.23,12.98,0,14587,107111,175,310,121.92,87.29,121698,485,209.21,1,14276,407,560,0,0,2249,179,96,0,0,1347.42000000,20.45000000,29.45000000,0.00000000,0.00000000,14276,560,407,2249,96,179,1347.42000000,29.45000000,20.45000000,15243,2524,1397.32000000,0,2230,210,0,130,3,0,17.86,0.23,2440,133,18.09,24310.210000000000,27255.120000000000,213,1441,1646,1379,830,382,159,7,1,0.441677,0.482540,0.409382,0.345455,0.272727,0.446323,0.485037,0.420378,0.347485,0.246753,0.464986,0.515051,0.428216,0.353540,0.205000,0.558323,0.517460,0.590618,0.654545,0.727273,0,0,0,239,152,24,239,152,24,0,49520,52173,2653,0,0,0,0,,14.4,2.5,6.9,0.0,0.00,0.00,22.0,11.85,3,overcast,cloudy,0,0,0,0,1,3911,2382,3309,3186,130,136,107,102,43.401634559253,33.091093117409,39.438995913602,32.634615384615,415,1702
Sweden,2026-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,8.6,2.5,5.0,0.3,0.00,0.00,20.0,9.78,51,light_drizzle,rain,0,0,0,0,1,,,,,,,,,,,,,,
USA,2026-03-23,5490,0,0,68,0,0,91.7985,0,0,1525,3965,33,35,41.021,50.7775,5490,68,91.7985,1,1473,95,651,0,0,172,27,57,0,0,526.72750000,16.96700000,121.80900000,0.00000000,0.00000000,1473,651,95,172,57,27,526.72750000,121.80900000,16.96700000,2219,256,665.50350000,0,112,1748,0,7,6,0,24.5765,6.3745,1860,13,30.951,7664.723500000000,8444.170000000000,36,268,248,230,0,0,0,0,230,0.399194,,,,,0.437464,,,,,0.425027,,,,,0.600806,,,,,0,0,0,4,3,1,4,3,1,0,5747,5793,46,0,0,0,0,,,,,,,,,,,,,,,,,,650,344,504,475,35,38,36,33,81.285046728972,57.029411764706,74.761682242991,52.088235294118,111,1090
Belgium,2026-03-24,24026,79655,0,656,80,0,127.02,16.39,0,11598,92083,527,209,65.99,77.42,103681,736,143.41,1,9906,877,3749,0,0,1447,300,281,0,0,1120.34000000,47.15000000,300.17000000,0.00000000,0.00000000,9906,3749,877,1447,281,300,1120.34000000,300.17000000,47.15000000,14532,2028,1467.66000000,31,1031,20895,10,95,113,2.54,30.28,9.3,21957,218,42.12,27706.070000000000,30276.580000000000,131,1038,1265,985,665,190,102,25,3,0.536759,0.605442,0.504464,0.178862,0.303030,0.556673,0.630336,0.466495,0.249710,0.380952,0.500277,0.557248,0.441987,0.246967,0.359920,0.463241,0.394558,0.495536,0.821138,0.696970,0,0,0,29,18,5,29,18,5,0,21925,23491,1566,0,0,0,0,,15.1,6.1,10.7,0.0,0.00,0.00,29.8,7.83,3,overcast,cloudy,0,0,0,0,1,3280,1835,2733,2583,91,92,78,77,57.525037936267,51.968715083799,51.930955993930,46.055865921788,124,5814
Denmark,2026-03-24,61215,113509,0,864,44,0,502.948,169.273333333,0,121032,53692,582,326,403.861333333,268.36,174724,908,672.221333333,1,4820,0,0,7811,36523,1139,0,0,96,21,1876.02399999,0.00000000,0.00000000,7.72666667,278.97066667,4820,0,44334,1139,0,117,1876.02399999,0.00000000,286.69733334,49154,1256,2162.72133333,0,118,6,0,17,0,0,21.684,0,124,17,21.684,77584.008000050000,81544.229333400000,391,2701,2685,2408,1375,532,144,314,43,0.498696,0.606888,0.332767,0.193939,0.492837,0.506696,0.595755,0.355566,0.331034,0.498363,0.531311,0.609745,0.401415,0.386879,0.523345,0.501304,0.393112,0.667233,0.806061,0.507163,0,0,0,115,79,26,115,79,26,8,210670,297370,86700,0,0,0,0,,10.9,4.3,7.6,3.7,0.00,0.00,35.0,2.00,55,heavy_drizzle,rain,0,0,0,1,0,4807,2105,3848,3533,140,140,139,139,464.092271818787,343.846498599440,393.856762158561,284.042016806723,14518,20218
Germany,2026-03-24,10225,28999,0,144,34,0,77.77,26.15,0,5796,33428,79,99,15.54,88.38,39224,178,103.92,1,4290,327,2604,0,0,644,95,286,0,0,672.84000000,21.90000000,146.22000000,0.00000000,0.00000000,4290,2604,327,644,286,95,672.84000000,146.22000000,21.90000000,7221,1025,840.96000000,,,,,,,,,,,,,26234.720000000000,27110.160000000000,110,693,717,648,381,158,81,12,16,0.390516,0.483645,0.331361,0.101124,0.333333,0.429395,0.503992,0.400336,0.173913,0.390000,0.418147,0.491554,0.387847,0.164316,0.357820,0.609484,0.516355,0.668639,0.898876,0.666667,0,0,0,16,10,2,16,10,2,0,19804,22415,2611,0,0,0,0,,14.4,-1.6,7.3,0.0,0.00,0.00,20.9,8.75,3,overcast,cloudy,1,0,0,0,1,2050,1240,1741,1678,74,96,83,67,72.402887139108,61.438709677419,75.082677165354,66.526881720430,223,1825
Netherlands,2026-03-24,34312,63319,0,742,24,0,316.39,77.69,0,45492,52139,580,186,214.46,179.62,97631,766,394.08,1,17862,434,6314,0,0,2396,346,593,0,0,4340.34000000,35.84000000,547.94000000,0.00000000,0.00000000,17862,6314,434,2396,593,346,4340.34000000,547.94000000,35.84000000,24610,3335,4924.12000000,0,391,46,0,32,0,0,28.21,0,437,32,28.21,62009.720000000000,63630.860000000000,322,1823,2307,1774,1077,356,195,135,11,0.484179,0.574348,0.391304,0.216667,0.392045,0.506983,0.589467,0.416979,0.285885,0.409016,0.470306,0.537558,0.377811,0.345127,0.370234,0.515821,0.425652,0.608696,0.783333,0.607955,0,0,0,254,191,39,254,191,39,5,92882,114582,21700,0,0,0,0,,13.3,6.7,10.4,1.5,0.00,0.00,31.3,3.15,61,light_rain,rain,0,0,0,1,0,8160,4441,6589,6196,144,144,119,119,58.566949152542,47.464827586207,56.648305084746,44.246896551724,19176,47945
Norway,2026-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,10.3,2.2,5.8,0.8,0.00,0.00,27.2,4.01,51,light_drizzle,rain,0,0,0,0,1,,,,,,,,,,,,,,
Spain,2026-03-24,34489,99414,0,413,155,0,208.29,20.88,0,14727,119176,217,351,129.02,100.15,133903,568,229.17,1,13783,366,710,0,0,2140,173,82,0,0,1220.67000000,20.07000000,20.40000000,0.00000000,0.00000000,13783,710,366,2140,82,173,1220.67000000,20.40000000,20.07000000,14859,2395,1261.14000000,0,2711,2852,0,156,11,0,21.32,1.09,5563,167,22.41,30159.150000000000,61029.770000000000,191,1450,1654,1387,836,384,159,7,1,0.463120,0.522608,0.394904,0.363636,0.272727,0.450982,0.491528,0.415549,0.362924,0.272727,0.461603,0.512090,0.424090,0.349226,0.204545,0.536880,0.477392,0.605096,0.636364,0.727273,0,0,0,128,81,12,128,81,12,0,49563,52216,2653,0,0,0,0,,13.8,0.2,7.1,0.0,0.00,0.00,10.3,11.48,3,overcast,cloudy,0,0,0,0,1,3902,2330,3252,3106,131,136,107,103,43.372969837587,33.057228915663,39.417633410673,32.590361445783,415,1702
Sweden,2026-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,8.0,1.3,5.1,0.7,0.00,0.00,23.3,4.14,53,drizzle,rain,0,0,0,0,1,,,,,,,,,,,,,,
USA,2026-03-24,5662,0,0,76,0,0,92.948,0,0,1654,4008,45,31,39.5485,53.3995,5662,76,92.948,1,1233,54,1033,0,0,142,19,37,0,0,469.50900000,13.23350000,77.25400000,0.00000000,0.00000000,1233,1033,54,142,37,19,469.50900000,77.25400000,13.23350000,2320,198,559.99650000,0,154,1962,0,5,12,0,14.1075,15.3235,2116,17,29.431,6926.716000000000,6926.716000000000,33,270,250,232,0,0,0,0,232,0.420000,,,,,0.447323,,,,,0.423053,,,,,0.580000,,,,,0,0,0,8,6,1,8,6,1,0,5752,5798,46,0,0,0,0,,,,,,,,,,,,,,,,,,529,287,417,389,35,38,36,33,80.630841121495,56.913043478261,74.172897196262,52.043478260870,111,1090
Belgium,2026-03-25,22058,61516,0,543,64,0,111.52,11.72,0,10979,72595,422,185,59.27,63.97,83574,607,123.24,1,9347,876,5134,0,0,1385,319,371,0,0,1062.21000000,49.21000000,262.07000000,0.00000000,0.00000000,9347,5134,876,1385,371,319,1062.21000000,262.07000000,49.21000000,15357,2075,1373.49000000,26,1561,24332,7,95,142,2.06,21.81,12.77,25919,244,36.64,31572.480000000000,32706.230000000000,134,1036,1263,983,662,191,102,25,3,0.554236,0.623436,0.520000,0.186992,0.363636,0.562069,0.636687,0.476252,0.243902,0.376623,0.502543,0.560137,0.445772,0.241100,0.364905,0.445764,0.376564,0.480000,0.813008,0.636364,0,0,0,34,24,10,34,24,10,0,21950,23516,1566,0,0,0,0,,10.9,1.5,6.2,6.5,0.49,0.00,31.2,9.39,73,snow,snow,0,0,1,0,0,3357,1853,2815,2679,91,92,78,77,57.533434650456,51.960762331839,51.943009118541,46.057174887892,124,5814
Denmark,2026-03-25,63988,114210,0,828,45,0,499.610666667,165.718666667,0,121651,56547,519,354,383.385333333,281.944,178198,873,665.329333333,1,4642,0,0,6365,34344,1216,0,0,69,24,1877.93733333,0.00000000,0.00000000,6.94266667,277.80000000,4642,0,40709,1216,0,93,1877.93733333,0.00000000,284.74266667,45351,1309,2162.68000000,0,105,1,0,19,0,0,21.337333333,0,106,19,21.337333333,82069.545333420000,87680.174666750000,398,2703,2686,2410,1377,532,144,314,43,0.502234,0.605451,0.366723,0.195122,0.458453,0.508958,0.597330,0.360505,0.305964,0.511666,0.531125,0.610032,0.401041,0.381739,0.523482,0.497766,0.394549,0.633277,0.804878,0.541547,0,0,0,107,85,33,107,85,33,4,210767,297471,86704,0,0,0,0,,9.4,3.9,6.6,7.1,0.00,0.00,34.2,6.58,61,light_rain,rain,0,0,0,1,0,5029,2232,4030,3716,140,140,139,139,464.205461205461,344.078991596639,394.140859140859,284.517086834734,14518,20218
Germany,2026-03-25,10430,22486,0,132,34,0,68.08,18.74,0,2980,29936,37,129,10.94,75.88,32916,166,86.82,1,4075,274,3176,0,0,651,90,314,0,0,687.35000000,19.40000000,169.45000000,0.00000000,0.00000000,4075,3176,274,651,314,90,687.35000000,169.45000000,19.40000000,7525,1055,876.20000000,,,,,,,,,,,,,11727.180000000000,14799.880000000000,131,694,719,650,383,159,81,12,15,0.397775,0.488372,0.335294,0.134831,0.333333,0.430561,0.500167,0.411270,0.180064,0.405941,0.419665,0.493314,0.389052,0.166540,0.356974,0.602225,0.511628,0.664706,0.865169,0.666667,0,0,0,16,10,2,16,10,2,0,19818,22429,2611,0,0,0,0,,10.1,1.0,7.0,1.9,0.00,0.00,30.2,3.18,51,light_drizzle,rain,0,0,0,1,0,2067,1268,1775,1718,74,96,83,67,72.653997378768,61.760171306210,75.119266055046,66.680942184154,223,1825
Netherlands,2026-03-25,38039,63616,0,840,22,0,336.96,77.71,0,44853,56802,667,195,220.69,193.98,101655,862,414.67,1,16288,589,3843,0,0,2492,266,506,0,0,4238.66000000,32.88000000,509.58000000,0.00000000,0.00000000,16288,3843,589,2492,506,266,4238.66000000,509.58000000,32.88000000,20720,3264,4781.12000000,0,436,42,0,29,0,0,31.45,0,478,29,31.45,52370.750000000000,55709.060000000000,314,1830,2319,1785,1086,358,195,135,11,0.484692,0.585315,0.370933,0.220833,0.357955,0.512425,0.598492,0.421003,0.272129,0.414894,0.470831,0.539488,0.379336,0.335151,0.371301,0.515308,0.414685,0.629067,0.779167,0.642045,0,0,0,211,155,19,211,155,19,3,92955,114658,21703,0,0,0,0,,11.4,3.0,6.8,13.1,1.96,0.01,35.5,4.16,75,heavy_snow,snow,0,0,1,0,0,8209,4461,6643,6227,144,144,119,119,58.597550675676,47.577213452299,56.553209459459,44.148936170213,19176,47945
Norway,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,9.2,1.2,4.4,10.7,0.00,0.00,16.4,5.08,61,light_rain,rain,0,0,0,1,0,,,,,,,,,,,,,,
Spain,2026-03-25,32763,56533,0,426,63,0,207.64,10.73,0,15136,74160,186,303,134.16,84.21,89296,489,218.37,1,11691,377,896,0,0,1813,169,109,0,0,1031.26000000,21.86000000,35.29000000,0.00000000,0.00000000,11691,896,377,1813,109,169,1031.26000000,35.29000000,21.86000000,12964,2091,1088.41000000,0,2211,3120,0,124,27,0,12.87,1.83,5331,151,14.7,33826.860000000000,47098.190000000000,204,1469,1675,1405,848,388,161,7,1,0.469851,0.503106,0.463158,0.351351,0.272727,0.453584,0.491942,0.425130,0.358958,0.285714,0.461583,0.510668,0.427296,0.347391,0.206633,0.530149,0.496894,0.536842,0.648649,0.727273,0,0,0,130,71,9,130,71,9,0,49606,52259,2653,0,0,0,0,,20.0,2.6,10.6,0.0,0.00,0.00,26.2,11.90,3,overcast,cloudy,0,0,0,0,1,3932,2366,3330,3193,131,136,107,103,43.173913043478,32.868965517241,39.304347826087,32.500492610837,415,1702
Sweden,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,7.6,4.4,6.0,7.7,0.00,0.00,27.0,2.00,61,light_rain,rain,0,0,0,1,0,,,,,,,,,,,,,,
USA,2026-03-25,5436,0,0,123,0,0,82.612,0,0,1327,4109,101,22,33.6395,48.9725,5436,123,82.612,1,1204,102,811,0,0,140,21,60,0,0,419.12100000,10.07950000,189.86700000,0.00000000,0.00000000,1204,811,102,140,60,21,419.12100000,189.86700000,10.07950000,2117,221,619.06750000,0,111,2051,0,7,11,0,22.6955,7.8755,2162,18,30.571,10140.974500000000,10799.638000000000,41,271,249,231,0,0,0,0,231,0.465863,,,,,0.454807,,,,,0.424066,,,,,0.534137,,,,,0,0,0,5,5,1,5,5,1,0,5757,5803,46,0,0,0,0,,,,,,,,,,,,,,,,,,621,339,493,465,35,38,36,33,80.630841121495,56.913043478261,74.172897196262,52.043478260870,111,1090
Belgium,2026-03-26,3172,6010,0,64,6,0,17.36,0.98,0,1593,7589,45,25,9.63,8.71,9182,70,18.34,1,2137,181,1326,0,0,297,64,94,0,0,239.11000000,8.78000000,103.90000000,0.00000000,0.00000000,2137,1326,181,297,94,64,239.11000000,103.90000000,8.78000000,3644,455,351.79000000,7,717,9577,2,50,52,0.26,15.03,3.73,10301,104,19.02,25704.280000000000,39531.930000000000,105,1034,1259,981,660,191,102,25,3,0.573471,0.654110,0.500000,0.203252,0.363636,0.568991,0.644858,0.481742,0.242741,0.393939,0.505810,0.564229,0.449078,0.238198,0.368893,0.426529,0.345890,0.500000,0.796748,0.636364,0,0,0,28,21,8,28,21,8,0,21970,23536,1566,0,0,0,0,,,,,,,,,,,,,,,,,,3127,1753,2649,2541,,,,,57.455030487805,51.805399325084,51.996951219512,46.079865016873,124,5814
Denmark,2026-03-26,17208,19572,0,244,7,0,150.573333333,29.973333333,0,23054,13726,179,72,101.205333333,79.341333333,36780,251,180.546666667,1,1373,0,0,633,8146,313,0,0,14,7,622.32400000,0.00000000,0.00000000,1.16933333,60.27466667,1373,0,8779,313,0,21,622.32400000,0.00000000,61.44400000,10152,334,683.76800000,0,46,6,0,10,0,0,12.981333333,0,52,10,12.981333333,80830.946666680000,87712.746666680000,436,2695,2683,2405,1374,532,143,313,43,0.495341,0.596104,0.380306,0.269939,0.390805,0.508349,0.596885,0.364871,0.291414,0.507781,0.531649,0.609511,0.404116,0.382915,0.523477,0.504659,0.403896,0.619694,0.730061,0.609195,0,0,0,112,76,31,112,76,31,5,210863,297571,86708,0,0,0,0,,,,,,,,,,,,,,,,,,5315,2298,4159,3838,,,,,464.201868535202,344.058361391695,394.015015015015,284.465768799102,14518,20218
Germany,2026-03-26,2169,9177,0,23,0,0,15.24,7.55,0,427,10919,3,20,1.73,21.06,11346,23,22.79,1,1291,74,661,0,0,192,20,65,0,0,218.64000000,5.84000000,34.60000000,0.00000000,0.00000000,1291,661,74,192,65,20,218.64000000,34.60000000,5.84000000,2026,277,259.08000000,,,,,,,,,,,,,6681.390000000000,8351.390000000000,92,698,721,652,385,159,81,12,15,0.380028,0.444444,0.364706,0.123596,0.466667,0.426412,0.492344,0.410429,0.182986,0.431373,0.418888,0.491080,0.391041,0.166476,0.365566,0.619972,0.555556,0.635294,0.876404,0.533333,0,0,0,13,7,1,13,7,1,0,19830,22441,2611,0,0,0,0,,,,,,,,,,,,,,,,,,2025,1222,1733,1664,,,,,72.654498044329,61.710638297872,75.027379400261,66.555319148936,223,1825
Netherlands,2026-03-26,8927,10548,0,168,6,0,75.57,13.25,0,8953,10522,134,40,49.46,39.36,19475,174,88.82,1,3870,71,990,0,0,533,52,102,0,0,1061.49000000,5.50000000,88.35000000,0.00000000,0.00000000,3870,990,71,533,102,52,1061.49000000,88.35000000,5.50000000,4931,687,1155.34000000,0,92,29,0,9,0,0,11.39,0,121,9,11.39,53300.790000000000,59312.870000000000,330,1834,2323,1789,1090,358,195,135,11,0.512699,0.608787,0.420824,0.208333,0.420455,0.518376,0.608006,0.424082,0.260610,0.423203,0.473352,0.542660,0.383710,0.328533,0.376498,0.487301,0.391213,0.579176,0.791667,0.579545,0,0,0,249,200,28,249,200,28,5,93063,114769,21706,0,0,0,0,,,,,,,,,,,,,,,,,,8349,4479,6715,6317,,,,,58.606661045531,47.622176591376,56.619730185497,44.290896646133,19176,47945
Norway,2026-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2026-03-26,6593,40333,0,91,54,0,46.44,9.23,0,3295,43631,48,97,31.7,23.97,46926,145,55.67,1,2405,107,159,0,0,379,45,13,0,0,233.39000000,5.60000000,2.11000000,0.00000000,0.00000000,2405,159,107,379,13,45,233.39000000,2.11000000,5.60000000,2671,437,241.10000000,0,560,324,0,27,2,0,3.04,0.22,884,29,3.26,22481.030000000000,42409.500000000000,182,1484,1700,1423,859,394,162,7,1,0.494118,0.522889,0.490644,0.388393,0.272727,0.461041,0.497157,0.434756,0.370539,0.298701,0.462469,0.510104,0.429349,0.350856,0.213918,0.505882,0.477111,0.509356,0.611607,0.727273,0,0,0,119,72,9,119,72,9,0,49650,52303,2653,0,0,0,0,,,,,,,,,,,,,,,,,,4064,2445,3435,3282,,,,,43.142695356738,32.800781250000,39.305209513024,32.483398437500,415,1702
Sweden,2026-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,2026-03-26,179,0,0,18,0,0,3.6195,0,0,79,100,17,1,2.603,1.0165,179,18,3.6195,1,68,0,66,0,0,4,0,0,0,0,12.22650000,0.00000000,1.03550000,0.00000000,0.00000000,68,66,0,4,0,0,12.22650000,1.03550000,0.00000000,134,4,13.26200000,0,62,1377,0,5,9,0,23.37,7.258,1439,14,30.628,8912.178000000000,9511.561500000000,27,271,249,231,0,0,0,0,231,0.514056,,,,,0.461185,,,,,0.427467,,,,,0.485944,,,,,0,0,0,7,6,2,7,6,2,0,5763,5809,46,0,0,0,0,,,,,,,,,,,,,,,,,,583,297,449,423,,,,,80.630841121495,56.913043478261,74.172897196262,52.043478260870,111,1090
Belgium,2026-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29749.840000000000,30244.120000000000,110,1037,1263,983,662,191,102,25,3,0.584323,0.657955,0.450893,0.284553,0.696970,0.575949,0.650786,0.489130,0.243902,0.450216,0.509207,0.567983,0.450113,0.241230,0.379242,0.415677,0.342045,0.549107,0.715447,0.303030,0,0,0,30,21,8,30,21,8,0,21996,23562,1566,0,0,0,0,,,,,,,,,,,,,,,,,,3228,1839,2718,2581,91,92,78,77,57.444950645406,51.810961968680,51.996962794229,46.112975391499,124,5814
Denmark,2026-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86958.660000090000,92393.010666750000,462,2692,2679,2401,1372,532,143,311,43,0.536394,0.612736,0.448217,0.331288,0.489855,0.513889,0.599202,0.381853,0.291304,0.511485,0.533026,0.609373,0.408284,0.385689,0.525918,0.463606,0.387264,0.551783,0.668712,0.510145,0,0,0,135,95,34,135,95,34,6,210962,297676,86714,0,0,0,0,,,,,,,,,,,,,,,,,,5566,2374,4314,3992,139,139,138,138,464.201402805611,343.984278495227,393.742818971276,284.345311622684,14518,20218
